respID,qID,altID,obsID,profileID,price,hotel_quality,flight_quality,seat_quality,number_of_games,stage_of_tournament
406,2,3,2432,409,4,4,First,Corner Section,2,Group Stage
406,3,1,2433,1411,5,3,First,Corner Section,0,Final Knockout
406,3,2,2433,1515,4,3,Economy,Upper Deck,1,Final Knockout
406,3,3,2433,1201,5,3,First,Upper Deck,3,Early Knockout
406,4,1,2434,156,3,4,First,Goal Section,0,Group Stage
406,4,2,2434,1214,4,5,First,Upper Deck,3,Early Knockout
406,4,3,2434,1685,6,3,Economy,Upper Deck,2,Final Knockout
406,5,1,2435,687,2,5,Economy,Upper Deck,0,Early Knockout
406,5,2,2435,11,5,4,Economy,Upper Deck,0,Group Stage
406,5,3,2435,1153,6,5,Economy,Goal Section,2,Early Knockout
406,6,1,2436,267,2,5,Economy,Touchline Section,1,Group Stage
406,6,2,2436,371,8,4,First,Upper Deck,2,Group Stage
406,6,3,2436,1028,7,5,Economy,Upper Deck,2,Early Knockout
407,1,1,2437,1259,7,5,First,Corner Section,3,Early Knockout
407,1,2,2437,1959,7,3,First,Touchline Section,3,Final Knockout
407,1,3,2437,1027,6,5,Economy,Upper Deck,2,Early Knockout
407,2,1,2438,753,5,5,First,Corner Section,0,Early Knockout
407,2,2,2438,1219,2,3,Economy,Corner Section,3,Early Knockout
407,2,3,2438,984,5,5,Economy,Goal Section,1,Early Knockout
407,3,1,2439,1189,7,4,Economy,Upper Deck,3,Early Knockout
407,3,2,2439,537,6,4,First,Upper Deck,3,Group Stage
407,3,3,2439,450,3,4,First,Touchline Section,2,Group Stage
407,4,1,2440,482,7,5,Economy,Goal Section,2,Group Stage
407,4,2,2440,1028,7,5,Economy,Upper Deck,2,Early Knockout
407,4,3,2440,128,3,3,Economy,Goal Section,0,Group Stage
407,5,1,2441,1785,8,5,Economy,Touchline Section,2,Final Knockout
407,5,2,2441,688,3,5,Economy,Upper Deck,0,Early Knockout
407,5,3,2441,1883,8,4,First,Upper Deck,3,Final Knockout
407,6,1,2442,531,7,3,First,Upper Deck,3,Group Stage
407,6,2,2442,800,3,3,Economy,Goal Section,0,Early Knockout
407,6,3,2442,1619,3,3,First,Touchline Section,1,Final Knockout
408,1,1,2443,1413,7,3,First,Corner Section,0,Final Knockout
408,1,2,2443,709,3,5,First,Upper Deck,0,Early Knockout
408,1,3,2443,546,8,5,First,Upper Deck,3,Group Stage
408,2,1,2444,616,8,3,First,Touchline Section,3,Group Stage
408,2,2,2444,726,6,4,Economy,Corner Section,0,Early Knockout
408,2,3,2444,1756,7,4,First,Corner Section,2,Final Knockout
408,3,1,2445,892,4,4,Economy,Corner Section,1,Early Knockout
408,3,2,2445,391,7,4,Economy,Corner Section,2,Group Stage
408,3,3,2445,701,2,4,First,Upper Deck,0,Early Knockout
408,4,1,2446,526,2,3,First,Upper Deck,3,Group Stage
408,4,2,2446,603,2,5,Economy,Touchline Section,3,Group Stage
408,4,3,2446,1317,2,5,Economy,Goal Section,3,Early Knockout
408,5,1,2447,1280,7,5,Economy,Touchline Section,3,Early Knockout
408,5,2,2447,327,6,4,First,Goal Section,1,Group Stage
408,5,3,2447,1074,4,3,First,Corner Section,2,Early Knockout
408,6,1,2448,1298,4,5,First,Touchline Section,3,Early Knockout
408,6,2,2448,1939,8,3,Economy,Touchline Section,3,Final Knockout
408,6,3,2448,693,8,5,Economy,Upper Deck,0,Early Knockout
409,1,1,2449,1601,6,3,Economy,Touchline Section,1,Final Knockout
409,1,2,2449,701,2,4,First,Upper Deck,0,Early Knockout
409,1,3,2449,90,7,3,Economy,Touchline Section,0,Group Stage
409,2,1,2450,1026,5,5,Economy,Upper Deck,2,Early Knockout
409,2,2,2450,997,4,4,First,Goal Section,1,Early Knockout
409,2,3,2450,478,3,5,Economy,Goal Section,2,Group Stage
409,3,1,2451,196,8,3,First,Upper Deck,1,Group Stage
409,3,2,2451,378,8,5,First,Upper Deck,2,Group Stage
409,3,3,2451,809,5,4,Economy,Goal Section,0,Early Knockout
409,4,1,2452,2012,4,5,First,Goal Section,3,Final Knockout
409,4,2,2452,342,7,3,Economy,Upper Deck,2,Group Stage
409,4,3,2452,1327,5,3,First,Goal Section,3,Early Knockout
409,5,1,2453,55,7,4,Economy,Corner Section,0,Group Stage
409,5,2,2453,512,2,4,Economy,Upper Deck,3,Group Stage
409,5,3,2453,403,5,3,First,Corner Section,2,Group Stage
409,6,1,2454,1872,4,3,First,Upper Deck,3,Final Knockout
409,6,2,2454,469,8,3,Economy,Goal Section,2,Group Stage
409,6,3,2454,2005,4,4,First,Goal Section,3,Final Knockout
410,1,1,2455,1545,6,4,First,Upper Deck,1,Final Knockout
410,1,2,2455,784,8,3,First,Touchline Section,0,Early Knockout
410,1,3,2455,636,7,3,Economy,Goal Section,3,Group Stage
410,2,1,2456,1316,8,4,Economy,Goal Section,3,Early Knockout
410,2,2,2456,81,5,5,First,Corner Section,0,Group Stage
410,2,3,2456,1792,8,3,First,Touchline Section,2,Final Knockout
410,3,1,2457,1356,6,4,Economy,Upper Deck,0,Final Knockout
410,3,2,2457,74,5,4,First,Corner Section,0,Group Stage
410,3,3,2457,518,8,4,Economy,Upper Deck,3,Group Stage
410,4,1,2458,1893,4,3,Economy,Corner Section,3,Final Knockout
410,4,2,2458,1456,8,3,First,Touchline Section,0,Final Knockout
410,4,3,2458,1773,3,4,Economy,Touchline Section,2,Final Knockout
410,5,1,2459,1839,6,4,First,Goal Section,2,Final Knockout
410,5,2,2459,1547,8,4,First,Upper Deck,1,Final Knockout
410,5,3,2459,1553,7,5,First,Upper Deck,1,Final Knockout
410,6,1,2460,1900,4,4,Economy,Corner Section,3,Final Knockout
410,6,2,2460,624,2,5,First,Touchline Section,3,Group Stage
410,6,3,2460,1269,3,4,Economy,Touchline Section,3,Early Knockout
411,1,1,2461,1381,3,5,First,Upper Deck,0,Final Knockout
411,1,2,2461,1834,8,3,First,Goal Section,2,Final Knockout
411,1,3,2461,304,4,4,Economy,Goal Section,1,Group Stage
411,2,1,2462,417,5,5,First,Corner Section,2,Group Stage
411,2,2,2462,809,5,4,Economy,Goal Section,0,Early Knockout
411,2,3,2462,53,5,4,Economy,Corner Section,0,Group Stage
411,3,1,2463,293,7,5,First,Touchline Section,1,Group Stage
411,3,2,2463,1766,3,3,Economy,Touchline Section,2,Final Knockout
411,3,3,2463,1829,3,3,First,Goal Section,2,Final Knockout
411,4,1,2464,1054,5,3,Economy,Corner Section,2,Early Knockout
411,4,2,2464,1261,2,3,Economy,Touchline Section,3,Early Knockout
411,4,3,2464,254,3,3,Economy,Touchline Section,1,Group Stage
411,5,1,2465,104,7,5,Economy,Touchline Section,0,Group Stage
411,5,2,2465,1088,4,5,First,Corner Section,2,Early Knockout
411,5,3,2465,1079,2,4,First,Corner Section,2,Early Knockout
411,6,1,2466,1019,5,4,Economy,Upper Deck,2,Early Knockout
411,6,2,2466,594,7,3,Economy,Touchline Section,3,Group Stage
411,6,3,2466,1956,4,3,First,Touchline Section,3,Final Knockout
412,1,1,2467,985,6,5,Economy,Goal Section,1,Early Knockout
412,1,2,2467,1073,3,3,First,Corner Section,2,Early Knockout
412,1,3,2467,1307,6,3,Economy,Goal Section,3,Early Knockout
412,2,1,2468,118,7,4,First,Touchline Section,0,Group Stage
412,2,2,2468,1130,4,5,First,Touchline Section,2,Early Knockout
412,2,3,2468,930,7,3,Economy,Touchline Section,1,Early Knockout
412,3,1,2469,744,3,4,First,Corner Section,0,Early Knockout
412,3,2,2469,1114,2,3,First,Touchline Section,2,Early Knockout
412,3,3,2469,1695,2,5,Economy,Upper Deck,2,Final Knockout
412,4,1,2470,1276,3,5,Economy,Touchline Section,3,Early Knockout
412,4,2,2470,1512,8,5,First,Goal Section,0,Final Knockout
412,4,3,2470,1341,5,5,First,Goal Section,3,Early Knockout
412,5,1,2471,1030,2,3,First,Upper Deck,2,Early Knockout
412,5,2,2471,1016,2,4,Economy,Upper Deck,2,Early Knockout
412,5,3,2471,258,7,3,Economy,Touchline Section,1,Group Stage
412,6,1,2472,1192,3,5,Economy,Upper Deck,3,Early Knockout
412,6,2,2472,1252,7,4,First,Corner Section,3,Early Knockout
412,6,3,2472,965,7,5,First,Touchline Section,1,Early Knockout
413,1,1,2473,293,7,5,First,Touchline Section,1,Group Stage
413,1,2,2473,469,8,3,Economy,Goal Section,2,Group Stage
413,1,3,2473,1745,3,3,First,Corner Section,2,Final Knockout
413,2,1,2474,1359,2,5,Economy,Upper Deck,0,Final Knockout
413,2,2,2474,895,7,4,Economy,Corner Section,1,Early Knockout
413,2,3,2474,1465,3,5,First,Touchline Section,0,Final Knockout
413,3,1,2475,1602,7,3,Economy,Touchline Section,1,Final Knockout
413,3,2,2475,1813,8,3,Economy,Goal Section,2,Final Knockout
413,3,3,2475,617,2,4,First,Touchline Section,3,Group Stage
413,4,1,2476,347,5,4,Economy,Upper Deck,2,Group Stage
413,4,2,2476,1725,4,3,Economy,Corner Section,2,Final Knockout
413,4,3,2476,1914,4,3,First,Corner Section,3,Final Knockout
413,5,1,2477,1079,2,4,First,Corner Section,2,Early Knockout
413,5,2,2477,948,4,3,First,Touchline Section,1,Early Knockout
413,5,3,2477,91,8,3,Economy,Touchline Section,0,Group Stage
413,6,1,2478,1712,5,4,First,Upper Deck,2,Final Knockout
413,6,2,2478,1033,5,3,First,Upper Deck,2,Early Knockout
413,6,3,2478,872,5,4,First,Upper Deck,1,Early Knockout
414,1,1,2479,182,8,4,Economy,Upper Deck,1,Group Stage
414,1,2,2479,818,7,5,Economy,Goal Section,0,Early Knockout
414,1,3,2479,1899,3,4,Economy,Corner Section,3,Final Knockout
414,2,1,2480,1150,3,5,Economy,Goal Section,2,Early Knockout
414,2,2,2480,1348,5,3,Economy,Upper Deck,0,Final Knockout
414,2,3,2480,881,7,5,First,Upper Deck,1,Early Knockout
414,3,1,2481,506,3,3,Economy,Upper Deck,3,Group Stage
414,3,2,2481,436,3,5,Economy,Touchline Section,2,Group Stage
414,3,3,2481,420,8,5,First,Corner Section,2,Group Stage
414,4,1,2482,99,2,5,Economy,Touchline Section,0,Group Stage
414,4,2,2482,1674,2,5,First,Goal Section,1,Final Knockout
414,4,3,2482,509,6,3,Economy,Upper Deck,3,Group Stage
414,5,1,2483,661,4,4,First,Goal Section,3,Group Stage
414,5,2,2483,1754,5,4,First,Corner Section,2,Final Knockout
414,5,3,2483,1485,2,5,Economy,Goal Section,0,Final Knockout
414,6,1,2484,752,4,5,First,Corner Section,0,Early Knockout
414,6,2,2484,1674,2,5,First,Goal Section,1,Final Knockout
414,6,3,2484,662,5,4,First,Goal Section,3,Group Stage
415,1,1,2485,1767,4,3,Economy,Touchline Section,2,Final Knockout
415,1,2,2485,1880,5,4,First,Upper Deck,3,Final Knockout
415,1,3,2485,1298,4,5,First,Touchline Section,3,Early Knockout
415,2,1,2486,1899,3,4,Economy,Corner Section,3,Final Knockout
415,2,2,2486,182,8,4,Economy,Upper Deck,1,Group Stage
415,2,3,2486,906,4,3,First,Corner Section,1,Early Knockout
415,3,1,2487,1631,8,4,First,Touchline Section,1,Final Knockout
415,3,2,2487,783,7,3,First,Touchline Section,0,Early Knockout
415,3,3,2487,1188,6,4,Economy,Upper Deck,3,Early Knockout
415,4,1,2488,917,8,4,First,Corner Section,1,Early Knockout
415,4,2,2488,794,4,5,First,Touchline Section,0,Early Knockout
415,4,3,2488,1779,2,5,Economy,Touchline Section,2,Final Knockout
415,5,1,2489,512,2,4,Economy,Upper Deck,3,Group Stage
415,5,2,2489,2,3,3,Economy,Upper Deck,0,Group Stage
415,5,3,2489,1509,5,5,First,Goal Section,0,Final Knockout
415,6,1,2490,111,7,3,First,Touchline Section,0,Group Stage
415,6,2,2490,702,3,4,First,Upper Deck,0,Early Knockout
415,6,3,2490,658,8,3,First,Goal Section,3,Group Stage
416,1,1,2491,1680,8,5,First,Goal Section,1,Final Knockout
416,1,2,2491,42,8,5,First,Upper Deck,0,Group Stage
416,1,3,2491,1428,8,5,First,Corner Section,0,Final Knockout
416,2,1,2492,152,6,3,First,Goal Section,0,Group Stage
416,2,2,2492,666,2,5,First,Goal Section,3,Group Stage
416,2,3,2492,277,5,3,First,Touchline Section,1,Group Stage
416,3,1,2493,790,7,4,First,Touchline Section,0,Early Knockout
416,3,2,2493,1967,8,4,First,Touchline Section,3,Final Knockout
416,3,3,2493,1649,5,4,Economy,Goal Section,1,Final Knockout
416,4,1,2494,665,8,4,First,Goal Section,3,Group Stage
416,4,2,2494,751,3,5,First,Corner Section,0,Early Knockout
416,4,3,2494,802,5,3,Economy,Goal Section,0,Early Knockout
416,5,1,2495,933,3,4,Economy,Touchline Section,1,Early Knockout
416,5,2,2495,433,7,4,Economy,Touchline Section,2,Group Stage
416,5,3,2495,167,7,5,First,Goal Section,0,Group Stage
416,6,1,2496,977,5,4,Economy,Goal Section,1,Early Knockout
416,6,2,2496,451,4,4,First,Touchline Section,2,Group Stage
416,6,3,2496,1428,8,5,First,Corner Section,0,Final Knockout
417,1,1,2497,940,3,5,Economy,Touchline Section,1,Early Knockout
417,1,2,2497,1782,5,5,Economy,Touchline Section,2,Final Knockout
417,1,3,2497,1164,3,4,First,Goal Section,2,Early Knockout
417,2,1,2498,1184,2,4,Economy,Upper Deck,3,Early Knockout
417,2,2,2498,1219,2,3,Economy,Corner Section,3,Early Knockout
417,2,3,2498,229,6,5,Economy,Corner Section,1,Group Stage
417,3,1,2499,556,4,4,Economy,Corner Section,3,Group Stage
417,3,2,2499,1702,2,3,First,Upper Deck,2,Final Knockout
417,3,3,2499,2013,5,5,First,Goal Section,3,Final Knockout
417,4,1,2500,618,3,4,First,Touchline Section,3,Group Stage
417,4,2,2500,1121,2,4,First,Touchline Section,2,Early Knockout
417,4,3,2500,65,3,3,First,Corner Section,0,Group Stage
417,5,1,2501,1046,4,5,First,Upper Deck,2,Early Knockout
417,5,2,2501,795,5,5,First,Touchline Section,0,Early Knockout
417,5,3,2501,526,2,3,First,Upper Deck,3,Group Stage
417,6,1,2502,935,5,4,Economy,Touchline Section,1,Early Knockout
417,6,2,2502,1352,2,4,Economy,Upper Deck,0,Final Knockout
417,6,3,2502,1777,7,4,Economy,Touchline Section,2,Final Knockout
418,1,1,2503,970,5,3,Economy,Goal Section,1,Early Knockout
418,1,2,2503,4,5,3,Economy,Upper Deck,0,Group Stage
418,1,3,2503,603,2,5,Economy,Touchline Section,3,Group Stage
418,2,1,2504,502,6,5,First,Goal Section,2,Group Stage
418,2,2,2504,694,2,3,First,Upper Deck,0,Early Knockout
418,2,3,2504,524,7,5,Economy,Upper Deck,3,Group Stage
418,3,1,2505,2,3,3,Economy,Upper Deck,0,Group Stage
418,3,2,2505,1789,5,3,First,Touchline Section,2,Final Knockout
418,3,3,2505,416,4,5,First,Corner Section,2,Group Stage
418,4,1,2506,1377,6,4,First,Upper Deck,0,Final Knockout
418,4,2,2506,365,2,4,First,Upper Deck,2,Group Stage
418,4,3,2506,50,2,4,Economy,Corner Section,0,Group Stage
418,5,1,2507,1822,3,5,Economy,Goal Section,2,Final Knockout
418,5,2,2507,1663,5,3,First,Goal Section,1,Final Knockout
418,5,3,2507,1331,2,4,First,Goal Section,3,Early Knockout
418,6,1,2508,970,5,3,Economy,Goal Section,1,Early Knockout
418,6,2,2508,254,3,3,Economy,Touchline Section,1,Group Stage
418,6,3,2508,43,2,3,Economy,Corner Section,0,Group Stage
419,1,1,2509,978,6,4,Economy,Goal Section,1,Early Knockout
419,1,2,2509,722,2,4,Economy,Corner Section,0,Early Knockout
419,1,3,2509,1657,6,5,Economy,Goal Section,1,Final Knockout
419,2,1,2510,519,2,5,Economy,Upper Deck,3,Group Stage
419,2,2,2510,1312,4,4,Economy,Goal Section,3,Early Knockout
419,2,3,2510,10,4,4,Economy,Upper Deck,0,Group Stage
419,3,1,2511,525,8,5,Economy,Upper Deck,3,Group Stage
419,3,2,2511,1235,4,5,Economy,Corner Section,3,Early Knockout
419,3,3,2511,1342,6,5,First,Goal Section,3,Early Knockout
419,4,1,2512,116,5,4,First,Touchline Section,0,Group Stage
419,4,2,2512,913,4,4,First,Corner Section,1,Early Knockout
419,4,3,2512,1909,6,5,Economy,Corner Section,3,Final Knockout
419,5,1,2513,88,5,3,Economy,Touchline Section,0,Group Stage
419,5,2,2513,120,2,5,First,Touchline Section,0,Group Stage
419,5,3,2513,290,4,5,First,Touchline Section,1,Group Stage
419,6,1,2514,1915,5,3,First,Corner Section,3,Final Knockout
419,6,2,2514,55,7,4,Economy,Corner Section,0,Group Stage
419,6,3,2514,1791,7,3,First,Touchline Section,2,Final Knockout
420,1,1,2515,1199,3,3,First,Upper Deck,3,Early Knockout
420,1,2,2515,1830,4,3,First,Goal Section,2,Final Knockout
420,1,3,2515,1067,4,5,Economy,Corner Section,2,Early Knockout
420,2,1,2516,1285,5,3,First,Touchline Section,3,Early Knockout
420,2,2,2516,780,4,3,First,Touchline Section,0,Early Knockout
420,2,3,2516,61,6,5,Economy,Corner Section,0,Group Stage
420,3,1,2517,1632,2,5,First,Touchline Section,1,Final Knockout
420,3,2,2517,1367,3,3,First,Upper Deck,0,Final Knockout
420,3,3,2517,1282,2,3,First,Touchline Section,3,Early Knockout
420,4,1,2518,674,3,3,Economy,Upper Deck,0,Early Knockout
420,4,2,2518,1233,2,5,Economy,Corner Section,3,Early Knockout
420,4,3,2518,47,6,3,Economy,Corner Section,0,Group Stage
420,5,1,2519,1692,6,4,Economy,Upper Deck,2,Final Knockout
420,5,2,2519,1655,4,5,Economy,Goal Section,1,Final Knockout
420,5,3,2519,868,8,3,First,Upper Deck,1,Early Knockout
420,6,1,2520,788,5,4,First,Touchline Section,0,Early Knockout
420,6,2,2520,125,7,5,First,Touchline Section,0,Group Stage
420,6,3,2520,1217,7,5,First,Upper Deck,3,Early Knockout
421,1,1,2521,1495,5,3,First,Goal Section,0,Final Knockout
421,1,2,2521,1058,2,4,Economy,Corner Section,2,Early Knockout
421,1,3,2521,1187,5,4,Economy,Upper Deck,3,Early Knockout
421,2,1,2522,1491,8,5,Economy,Goal Section,0,Final Knockout
421,2,2,2522,668,4,5,First,Goal Section,3,Group Stage
421,2,3,2522,1269,3,4,Economy,Touchline Section,3,Early Knockout
421,3,1,2523,5,6,3,Economy,Upper Deck,0,Group Stage
421,3,2,2523,656,6,3,First,Goal Section,3,Group Stage
421,3,3,2523,566,7,5,Economy,Corner Section,3,Group Stage
421,4,1,2524,328,7,4,First,Goal Section,1,Group Stage
421,4,2,2524,231,8,5,Economy,Corner Section,1,Group Stage
421,4,3,2524,1749,7,3,First,Corner Section,2,Final Knockout
421,5,1,2525,1484,8,4,Economy,Goal Section,0,Final Knockout
421,5,2,2525,1932,8,5,First,Corner Section,3,Final Knockout
421,5,3,2525,625,3,5,First,Touchline Section,3,Group Stage
421,6,1,2526,769,7,4,Economy,Touchline Section,0,Early Knockout
421,6,2,2526,1839,6,4,First,Goal Section,2,Final Knockout
421,6,3,2526,1135,2,3,Economy,Goal Section,2,Early Knockout
422,1,1,2527,1371,7,3,First,Upper Deck,0,Final Knockout
422,1,2,2527,1831,5,3,First,Goal Section,2,Final Knockout
422,1,3,2527,364,8,3,First,Upper Deck,2,Group Stage
422,2,1,2528,1712,5,4,First,Upper Deck,2,Final Knockout
422,2,2,2528,1062,6,4,Economy,Corner Section,2,Early Knockout
422,2,3,2528,1802,4,5,First,Touchline Section,2,Final Knockout
422,3,1,2529,78,2,5,First,Corner Section,0,Group Stage
422,3,2,2529,47,6,3,Economy,Corner Section,0,Group Stage
422,3,3,2529,99,2,5,Economy,Touchline Section,0,Group Stage
422,4,1,2530,1262,3,3,Economy,Touchline Section,3,Early Knockout
422,4,2,2530,730,3,5,Economy,Corner Section,0,Early Knockout
422,4,3,2530,1361,4,5,Economy,Upper Deck,0,Final Knockout
422,5,1,2531,820,2,3,First,Goal Section,0,Early Knockout
422,5,2,2531,1251,6,4,First,Corner Section,3,Early Knockout
422,5,3,2531,297,4,3,Economy,Goal Section,1,Group Stage
422,6,1,2532,431,5,4,Economy,Touchline Section,2,Group Stage
422,6,2,2532,677,6,3,Economy,Upper Deck,0,Early Knockout
422,6,3,2532,499,3,5,First,Goal Section,2,Group Stage
423,1,1,2533,905,3,3,First,Corner Section,1,Early Knockout
423,1,2,2533,1959,7,3,First,Touchline Section,3,Final Knockout
423,1,3,2533,1343,7,5,First,Goal Section,3,Early Knockout
423,2,1,2534,1918,8,3,First,Corner Section,3,Final Knockout
423,2,2,2534,211,2,3,Economy,Corner Section,1,Group Stage
423,2,3,2534,481,6,5,Economy,Goal Section,2,Group Stage
423,3,1,2535,1661,3,3,First,Goal Section,1,Final Knockout
423,3,2,2535,1676,4,5,First,Goal Section,1,Final Knockout
423,3,3,2535,801,4,3,Economy,Goal Section,0,Early Knockout
423,4,1,2536,1916,6,3,First,Corner Section,3,Final Knockout
423,4,2,2536,1798,7,4,First,Touchline Section,2,Final Knockout
423,4,3,2536,1206,3,4,First,Upper Deck,3,Early Knockout
423,5,1,2537,1227,3,4,Economy,Corner Section,3,Early Knockout
423,5,2,2537,1993,6,5,Economy,Goal Section,3,Final Knockout
423,5,3,2537,2008,7,4,First,Goal Section,3,Final Knockout
423,6,1,2538,828,3,4,First,Goal Section,0,Early Knockout
423,6,2,2538,525,8,5,Economy,Upper Deck,3,Group Stage
423,6,3,2538,252,8,5,First,Corner Section,1,Group Stage
424,1,1,2539,177,3,4,Economy,Upper Deck,1,Group Stage
424,1,2,2539,1656,5,5,Economy,Goal Section,1,Final Knockout
424,1,3,2539,192,4,3,First,Upper Deck,1,Group Stage
424,2,1,2540,1336,7,4,First,Goal Section,3,Early Knockout
424,2,2,2540,1028,7,5,Economy,Upper Deck,2,Early Knockout
424,2,3,2540,220,4,4,Economy,Corner Section,1,Group Stage
424,3,1,2541,538,7,4,First,Upper Deck,3,Group Stage
424,3,2,2541,1331,2,4,First,Goal Section,3,Early Knockout
424,3,3,2541,91,8,3,Economy,Touchline Section,0,Group Stage
424,4,1,2542,1220,3,3,Economy,Corner Section,3,Early Knockout
424,4,2,2542,230,7,5,Economy,Corner Section,1,Group Stage
424,4,3,2542,759,4,3,Economy,Touchline Section,0,Early Knockout
424,5,1,2543,1448,7,5,Economy,Touchline Section,0,Final Knockout
424,5,2,2543,102,5,5,Economy,Touchline Section,0,Group Stage
424,5,3,2543,408,3,4,First,Corner Section,2,Group Stage
424,6,1,2544,967,2,3,Economy,Goal Section,1,Early Knockout
424,6,2,2544,624,2,5,First,Touchline Section,3,Group Stage
424,6,3,2544,1508,4,5,First,Goal Section,0,Final Knockout
425,1,1,2545,55,7,4,Economy,Corner Section,0,Group Stage
425,1,2,2545,1994,7,5,Economy,Goal Section,3,Final Knockout
425,1,3,2545,163,3,5,First,Goal Section,0,Group Stage
425,2,1,2546,84,8,5,First,Corner Section,0,Group Stage
425,2,2,2546,294,8,5,First,Touchline Section,1,Group Stage
425,2,3,2546,1685,6,3,Economy,Upper Deck,2,Final Knockout
425,3,1,2547,1068,5,5,Economy,Corner Section,2,Early Knockout
425,3,2,2547,1287,7,3,First,Touchline Section,3,Early Knockout
425,3,3,2547,365,2,4,First,Upper Deck,2,Group Stage
425,4,1,2548,1779,2,5,Economy,Touchline Section,2,Final Knockout
425,4,2,2548,1491,8,5,Economy,Goal Section,0,Final Knockout
425,4,3,2548,728,8,4,Economy,Corner Section,0,Early Knockout
425,5,1,2549,114,3,4,First,Touchline Section,0,Group Stage
425,5,2,2549,1794,3,4,First,Touchline Section,2,Final Knockout
425,5,3,2549,1235,4,5,Economy,Corner Section,3,Early Knockout
425,6,1,2550,490,8,3,First,Goal Section,2,Group Stage
425,6,2,2550,1076,6,3,First,Corner Section,2,Early Knockout
